cat,date,gprop,2008 financial crisis,natural disasters,China unemployment rate,Middle East war,gust,rain,Syria war,snow,typhoon,oil crisis,oil stocks,unemployment rate,Unemployment benefits,unemployment,mountain fire,forest fire,heat wave,global warming,strong wind,cyclone,climate change,tornado,Libyan crisis,terrorism,terrorist attack,hurricane,economic crisis,economic recession,financial crisis,rainfall,Flood,cold,cold wave,pest,high temperature,dry,drought,frost,heavy rain,damp,pests and diseases,hail,storm,Ebola,blizzard
0,2010/5/28,,21,44,0,17,38,53,0,14,64,44,28,23,22,33,51,11,37,31,33,21,18,16,0,62,4,73,26,78,17,28,25,56,21,63,40,83,28,57,8,62,42,42,24,65,34
0,2010/5/29,,79,33,0,32,35,57,0,15,66,44,70,23,15,22,81,12,31,21,31,19,13,17,0,45,2,61,31,21,26,32,20,50,0,51,50,89,34,61,10,53,26,39,26,52,38
0,2010/5/30,,52,32,0,21,58,54,52,16,69,60,62,23,25,54,43,22,57,23,60,20,16,16,0,46,3,77,14,21,18,24,22,60,52,58,26,82,27,87,11,86,52,40,27,62,34
0,2010/5/31,,27,40,40,100,22,52,41,14,68,39,55,22,13,38,47,100,33,28,72,20,22,15,0,55,5,74,36,33,21,36,21,51,41,53,48,84,37,60,8,54,41,29,23,47,30
0,2010/6/1,,19,39,38,63,46,55,38,15,79,81,69,44,31,59,61,53,28,34,0,23,23,18,0,66,3,100,31,23,24,31,26,54,0,90,78,94,45,59,8,73,32,50,27,42,28
0,2010/6/2,,20,53,0,65,41,54,39,13,89,75,70,38,25,50,56,23,60,32,0,59,23,21,0,70,7,92,21,32,31,30,23,52,0,85,69,91,35,60,7,82,20,44,27,45,37
0,2010/6/3,,21,44,0,25,25,55,82,15,92,78,49,43,23,41,54,13,51,36,36,100,26,27,0,60,4,83,29,25,17,29,25,57,0,80,64,90,40,66,8,65,42,43,27,40,42
0,2010/6/4,,21,39,0,26,22,52,85,15,80,68,57,54,17,37,54,10,50,31,25,74,20,20,0,52,1,75,23,34,17,39,24,54,21,73,53,89,39,55,7,79,21,41,25,40,37
0,2010/6/5,,41,28,0,22,74,59,55,16,80,92,49,35,13,25,69,5,53,24,0,65,13,24,0,55,1,69,35,87,16,27,22,54,27,54,46,92,33,59,10,45,36,32,27,42,41
0,2010/6/6,,39,39,0,64,51,66,52,16,64,66,23,33,31,60,63,15,68,28,30,52,14,100,0,67,3,78,28,28,15,32,24,58,26,60,64,93,38,66,16,73,0,39,30,38,38
0,2010/6/7,,19,39,74,16,23,57,38,15,84,73,40,41,35,68,65,13,50,35,22,26,25,54,0,61,4,72,38,36,20,41,28,52,19,100,75,89,35,58,7,84,19,35,25,32,27
0,2010/6/8,,25,42,36,16,66,53,0,15,72,100,73,41,32,53,58,9,25,30,66,23,23,29,0,51,4,66,31,30,24,32,28,54,19,89,55,84,38,53,8,65,38,38,22,47,35
0,2010/6/9,,20,46,38,32,50,55,0,14,84,82,52,36,26,45,47,10,34,30,46,20,25,22,0,59,2,62,24,39,21,32,31,52,20,79,70,89,42,60,7,71,19,36,22,44,35
0,2010/6/10,,27,43,0,16,36,51,0,14,75,55,77,31,25,43,70,8,49,28,70,22,23,21,0,49,4,61,25,16,21,34,28,51,20,80,69,89,72,52,7,70,40,31,24,58,30
0,2010/6/11,,0,59,0,48,38,61,0,20,7,100,62,30,26,29,57,21,10,59,0,18,49,21,0,59,21,5,49,41,69,38,62,54,28,69,42,76,59,62,49,63,27,49,50,52,33
0,2010/6/12,,77,33,54,0,28,75,0,22,7,25,22,26,20,17,42,14,4,43,69,22,39,19,0,69,25,4,56,39,38,33,72,55,0,54,38,76,38,66,63,52,56,46,54,40,38
0,2010/6/13,,0,59,52,45,39,73,0,23,9,25,66,35,36,50,70,10,9,60,0,26,45,18,0,46,19,5,68,26,34,45,63,60,0,47,37,75,50,62,72,52,49,56,52,37,38
0,2010/6/14,,0,64,0,22,49,70,0,21,8,43,57,41,37,53,71,17,7,60,25,25,57,19,0,62,14,7,73,28,36,57,76,58,0,87,53,80,56,69,62,71,24,51,49,51,29
0,2010/6/15,,28,80,0,67,29,67,36,21,6,80,41,41,39,42,52,21,10,62,0,24,76,27,0,77,17,6,63,57,55,50,54,56,0,84,58,75,43,68,54,62,49,57,50,48,34
0,2010/6/16,,71,61,39,37,20,72,0,20,8,93,41,45,36,40,76,24,7,65,84,24,70,18,0,46,22,6,43,51,59,55,100,57,0,72,51,75,48,63,69,40,25,45,50,100,32
0,2010/6/17,,29,64,0,23,42,64,0,20,6,76,58,35,36,36,52,34,8,59,43,23,65,18,0,68,15,7,57,39,54,45,63,57,0,80,47,71,46,66,69,49,42,49,50,25,30
0,2010/6/18,,0,57,0,49,29,64,0,20,7,34,36,42,37,36,49,14,8,55,27,21,54,40,0,41,21,5,61,42,62,35,51,53,0,68,59,71,42,66,61,46,40,59,51,62,32
0,2010/6/19,,39,38,54,76,52,73,49,21,8,25,22,35,22,22,34,28,10,37,34,21,42,27,0,38,35,5,57,26,32,34,43,56,36,65,31,73,45,68,88,62,100,55,54,51,40
0,2010/6/20,,0,25,53,30,32,74,100,22,9,67,44,24,38,51,50,42,21,53,57,18,48,20,0,42,26,6,55,26,32,36,44,60,0,49,51,72,55,77,83,49,83,42,55,60,41
0,2010/6/21,,42,64,0,22,26,61,36,20,8,43,33,35,46,58,56,49,10,54,38,18,62,42,0,69,22,7,55,47,55,46,53,55,0,89,63,76,56,74,62,49,49,56,47,41,29
0,2010/6/22,,28,57,0,33,52,63,0,20,8,30,48,41,46,48,57,48,12,54,25,22,72,41,0,61,21,7,35,56,52,49,53,57,25,85,60,77,44,63,56,51,32,47,51,47,37
0,2010/6/23,,29,73,78,30,50,65,37,20,7,68,49,36,35,43,43,29,11,60,25,19,66,41,0,56,40,6,58,38,61,43,47,55,0,81,47,74,42,69,47,49,66,53,49,41,36
0,2010/6/24,,29,70,0,34,36,67,0,20,8,56,42,36,46,43,75,38,12,65,38,21,57,65,0,64,33,6,62,26,56,39,39,58,27,74,45,75,57,65,56,54,42,50,55,35,33
0,2010/6/25,,76,59,42,32,41,68,39,20,7,47,36,41,57,47,65,34,11,50,0,22,49,37,0,51,26,9,41,34,30,33,49,54,28,74,55,79,46,63,56,48,53,41,59,24,34
0,2010/6/26,,39,67,0,60,56,73,0,22,9,43,34,29,29,29,72,35,9,42,0,23,31,25,0,37,10,11,38,26,47,42,32,58,0,52,35,76,39,66,69,37,68,48,68,31,33
0,2010/6/27,,39,58,0,61,64,70,50,22,10,34,23,29,50,58,72,40,10,55,34,24,35,28,0,46,15,10,31,26,38,29,32,56,36,52,42,77,41,79,77,52,57,59,65,45,46
0,2010/6/28,,28,58,39,22,35,65,0,19,9,24,32,35,45,63,100,20,13,58,25,16,70,24,0,53,14,14,58,38,50,48,39,60,26,90,45,80,45,70,56,50,24,42,65,36,30
0,2010/6/29,,28,58,0,22,35,62,36,20,7,49,65,38,45,52,69,26,15,54,37,24,62,20,0,58,24,18,60,50,44,42,39,55,26,84,43,78,49,69,59,62,36,48,64,42,27
0,2010/6/30,,57,40,39,22,29,66,0,19,7,31,16,33,50,53,49,17,9,53,25,23,60,18,0,53,29,22,43,38,53,36,39,55,26,79,57,80,42,63,56,64,49,53,57,51,45
0,2010/7/1,,39,44,41,23,30,65,0,19,10,51,42,58,55,52,70,15,11,62,77,19,61,15,0,60,22,15,34,49,37,44,37,54,54,82,52,81,55,65,70,59,42,56,49,48,37
0,2010/7/2,,45,36,0,0,37,64,0,18,6,46,17,70,38,44,72,23,12,46,36,17,46,14,0,41,15,8,19,61,36,42,41,54,28,62,61,75,41,66,60,46,26,39,48,33,35
0,2010/7/3,,37,42,52,29,38,71,0,21,9,32,65,34,22,26,76,18,11,36,100,18,35,16,0,40,28,7,30,38,30,43,30,59,0,55,36,82,28,70,79,41,49,50,52,34,42
0,2010/7/4,,37,32,51,0,49,70,0,22,8,24,21,30,38,50,74,33,15,44,82,17,28,17,0,43,38,7,36,25,33,46,26,64,34,48,43,83,41,70,91,54,32,47,51,56,36
0,2010/7/5,,86,45,40,56,47,63,37,20,8,50,33,31,33,43,65,22,36,46,50,19,51,16,0,34,19,7,46,39,60,43,29,57,0,62,47,74,53,66,69,67,50,39,47,26,36
0,2010/7/6,,93,46,0,21,56,65,0,19,9,35,0,35,46,55,61,22,97,51,48,21,45,15,0,51,23,8,48,27,30,46,36,63,73,89,65,84,73,67,52,58,31,48,51,41,36
0,2010/7/7,,36,42,37,64,33,66,0,19,8,23,39,39,41,50,33,26,100,54,24,17,65,14,0,53,28,7,36,48,38,46,41,59,25,83,82,86,44,60,68,55,31,54,50,38,49
0,2010/7/8,,27,31,38,42,45,67,0,20,9,42,31,46,36,42,47,22,68,55,24,21,63,14,0,46,23,7,29,43,55,49,41,61,25,82,78,84,52,60,58,71,58,47,49,49,49
0,2010/7/9,,29,25,0,23,32,68,0,20,9,38,33,43,32,37,49,20,48,45,51,18,42,14,0,60,25,6,44,19,34,39,41,61,0,73,73,83,47,68,60,59,0,38,49,47,49
0,2010/7/10,,36,36,0,84,52,80,0,22,7,16,21,35,19,24,30,13,28,44,0,18,35,17,0,46,28,5,52,48,32,39,30,62,33,63,43,82,41,68,74,72,62,45,55,20,50
0,2010/7/11,,36,31,50,42,26,70,0,23,10,32,84,37,41,57,62,18,23,54,0,18,36,15,0,63,19,5,52,49,41,36,32,61,33,50,49,88,66,74,67,41,31,53,53,35,41
0,2010/7/12,,0,53,0,28,54,64,0,19,9,40,15,49,62,77,54,47,24,37,23,21,63,26,0,51,47,5,47,18,32,40,36,59,24,100,56,80,61,66,61,53,23,67,52,39,36
0,2010/7/13,,26,51,0,28,46,70,0,21,32,35,46,45,51,66,56,25,22,50,47,16,55,26,0,62,47,5,52,45,45,42,39,59,24,80,50,89,38,64,54,57,46,75,53,35,41
0,2010/7/14,,40,40,38,21,55,70,34,21,31,12,23,55,48,56,53,26,21,49,55,17,49,28,0,52,16,5,29,71,40,53,35,57,25,79,54,85,59,66,53,63,0,56,56,42,35
0,2010/7/15,,0,67,38,21,36,64,70,21,20,12,16,52,47,53,46,25,26,42,24,17,61,21,0,58,23,5,36,55,42,39,33,57,0,79,44,84,33,69,71,64,24,56,56,43,36
0,2010/7/16,,0,33,0,23,30,67,0,20,17,13,25,44,38,46,49,17,20,46,25,16,37,17,0,42,25,5,39,32,39,36,36,58,27,82,45,83,68,67,76,59,25,46,54,40,39
0,2010/7/17,,36,31,0,29,48,73,47,21,18,39,42,29,29,30,62,22,28,39,80,22,36,21,0,56,31,5,13,24,35,40,34,62,33,45,54,88,48,73,77,61,62,47,59,39,47
0,2010/7/18,,36,57,100,28,37,83,47,23,15,47,21,39,39,60,79,19,20,43,32,23,40,26,0,55,25,6,36,24,43,38,37,67,67,51,83,81,43,73,93,63,31,73,61,50,49
0,2010/7/19,,45,36,0,0,50,65,69,21,13,35,16,51,64,76,62,21,30,53,0,22,62,21,0,61,16,5,58,36,42,47,44,58,37,91,54,85,56,69,61,61,69,58,53,39,40
0,2010/7/20,,0,29,74,21,33,67,0,20,14,23,15,78,100,100,48,25,22,50,36,23,68,20,0,60,21,7,41,45,44,51,43,59,25,92,64,86,54,74,52,63,35,54,54,49,46
0,2010/7/21,,40,36,37,35,47,67,35,19,15,29,23,61,90,91,50,20,21,48,59,21,64,22,0,53,34,9,46,66,50,41,43,59,25,85,47,83,52,75,61,68,70,53,57,24,44
0,2010/7/22,,68,44,37,42,42,70,0,20,16,29,16,71,85,80,52,19,17,45,48,25,54,27,0,62,25,14,34,30,42,39,43,58,25,84,47,80,49,74,61,70,35,52,70,46,51
0,2010/7/23,,28,34,0,22,35,70,0,21,11,25,16,43,64,64,51,15,25,42,38,18,46,26,0,43,22,18,38,19,47,62,47,57,53,72,51,84,55,69,62,52,37,44,91,43,45
0,2010/7/24,,0,30,0,28,33,85,0,21,11,15,41,28,31,34,41,18,33,40,0,22,36,40,0,32,23,11,29,24,32,57,49,60,49,53,45,85,43,74,67,55,51,51,69,32,52
0,2010/7/25,,71,58,0,46,33,81,0,22,10,46,41,35,43,62,51,22,32,53,42,17,36,31,0,59,23,8,38,71,16,39,48,63,65,51,63,82,45,67,79,80,61,51,64,26,56
0,2010/7/26,,0,41,0,28,33,66,0,21,11,11,15,51,54,66,64,33,23,42,23,17,61,27,0,52,18,6,24,24,49,57,48,58,24,93,72,86,38,68,62,70,46,45,55,38,56
0,2010/7/27,,27,58,0,28,57,66,0,19,10,23,38,46,34,50,47,35,14,53,23,17,70,27,0,49,20,5,33,41,43,34,38,59,49,80,47,88,67,69,49,67,58,54,57,46,100
0,2010/7/28,,40,38,0,35,47,67,0,20,10,23,39,49,36,43,72,38,15,43,71,22,52,20,0,56,9,5,43,66,50,45,39,60,74,83,55,85,35,73,42,64,0,62,56,37,75
0,2010/7/29,,27,40,0,42,38,64,35,20,10,12,54,40,30,37,51,43,20,50,39,18,67,17,0,35,11,5,38,36,36,39,41,58,25,79,57,83,46,62,64,55,23,64,54,66,66
0,2010/7/30,,29,24,0,45,35,65,0,20,8,19,16,51,27,34,76,48,23,42,51,20,42,18,0,47,19,5,28,57,30,33,43,60,79,74,46,82,47,62,51,100,25,62,51,41,61
0,2010/7/31,,0,30,0,28,55,74,69,22,9,23,21,25,15,21,46,50,15,38,32,21,35,19,0,45,24,5,19,48,35,41,44,61,33,53,42,83,27,67,77,88,77,56,56,41,76
0,2010/8/1,,36,41,50,0,48,74,0,23,9,16,31,38,37,54,49,51,24,44,42,21,42,17,0,46,14,6,42,36,19,54,48,64,100,53,56,83,47,70,92,97,31,53,57,63,68
0,2010/8/2,,27,50,0,28,55,63,35,21,8,11,31,45,33,55,57,47,15,45,36,21,54,16,0,58,23,7,36,36,54,46,47,57,37,85,55,85,80,64,62,83,39,48,53,34,59
0,2010/8/3,,53,34,37,42,57,62,34,21,10,12,46,47,28,42,49,46,19,51,23,20,70,14,0,51,20,8,26,18,48,38,46,59,49,84,60,85,58,61,52,79,35,50,63,42,55
0,2010/8/4,,53,42,37,0,49,64,0,20,11,12,31,40,23,37,57,66,22,48,24,25,49,17,0,59,21,6,43,36,48,37,48,60,25,82,65,82,79,67,62,76,46,64,68,42,60
0,2010/8/5,,41,35,0,43,56,65,0,20,9,24,31,48,25,32,43,57,25,48,0,23,59,18,0,72,18,7,15,30,69,38,45,56,0,73,70,78,64,67,56,63,47,51,58,41,54
0,2010/8/6,,43,33,40,34,50,64,37,20,9,19,50,75,20,31,59,50,29,38,25,20,55,13,0,59,20,7,49,32,41,32,47,60,80,70,54,85,57,66,66,54,25,56,57,38,59
0,2010/8/7,,0,25,50,47,40,75,0,22,11,16,21,47,14,17,56,42,20,40,47,22,36,15,0,47,27,7,10,72,32,27,52,64,0,53,39,90,51,69,72,51,31,59,58,41,63
0,2010/8/8,,0,33,0,28,37,78,0,24,15,16,41,39,31,54,75,38,16,59,31,25,44,22,0,64,18,7,25,0,45,29,55,63,0,59,45,84,47,77,100,82,0,51,58,26,64
0,2010/8/9,,26,55,0,21,46,65,34,21,12,23,31,38,32,53,56,34,20,48,70,21,60,19,0,62,23,7,45,24,34,42,56,59,24,95,52,85,51,73,60,64,23,48,55,30,43
0,2010/8/10,,79,48,36,41,54,70,0,22,12,23,38,37,27,40,45,28,30,47,31,23,57,16,0,54,20,7,30,59,59,43,57,62,24,78,49,96,53,71,69,79,46,56,53,38,49
0,2010/8/11,,40,46,0,31,30,67,35,20,12,0,23,49,18,32,49,22,27,51,31,19,60,17,0,53,18,8,48,36,38,59,62,58,25,73,51,100,54,64,57,69,39,46,54,47,41
0,2010/8/12,,27,49,38,21,45,66,0,20,12,30,47,56,21,30,67,21,25,53,24,21,65,17,0,58,9,5,29,46,37,51,65,59,0,73,58,90,68,71,57,64,36,45,53,35,46
0,2010/8/13,,29,53,0,34,41,66,37,21,9,12,16,36,17,26,67,18,11,39,25,19,51,18,0,62,15,5,26,19,41,44,63,56,26,75,49,87,44,61,61,69,25,59,53,36,40
0,2010/8/14,,35,50,49,28,37,76,0,23,10,31,20,24,11,16,53,24,14,36,31,20,36,16,0,52,27,5,13,32,18,51,57,66,33,55,54,89,56,67,73,60,31,49,57,56,52
0,2010/8/15,,69,62,0,54,32,77,88,22,9,0,20,36,33,48,88,45,15,43,0,22,39,15,0,56,27,6,40,23,41,39,58,65,80,51,74,89,50,75,68,78,50,56,62,40,49
0,2010/8/16,,26,36,0,32,30,65,0,23,7,12,38,38,28,49,69,40,22,44,47,25,68,16,0,53,20,6,40,54,44,37,65,56,49,94,60,89,60,74,66,77,35,50,48,45,48
0,2010/8/17,,26,58,36,34,54,67,0,22,9,0,46,42,24,37,49,31,15,54,31,22,58,18,0,60,18,6,52,18,39,45,69,58,24,81,50,89,64,69,64,69,46,48,54,43,46
0,2010/8/18,,40,43,36,21,43,64,34,20,9,35,30,50,17,32,34,29,13,51,0,25,66,14,0,54,14,5,47,53,44,49,85,60,25,74,62,85,49,70,70,65,23,46,52,63,44
0,2010/8/19,,27,52,0,53,22,66,0,21,9,0,23,53,18,29,61,100,13,49,36,19,60,15,0,64,21,5,41,48,20,50,74,57,25,76,40,85,57,65,53,61,23,43,49,41,38
0,2010/8/20,,0,28,39,60,26,66,0,21,8,31,16,57,19,28,66,57,15,40,25,19,50,16,0,53,12,6,20,38,34,46,64,62,52,65,52,84,55,64,69,65,24,54,52,45,44
0,2010/8/21,,35,30,48,27,43,76,0,22,9,15,40,28,9,16,48,34,14,39,31,19,31,15,0,39,18,6,19,23,39,38,66,61,0,53,39,88,59,71,60,52,30,52,55,49,47
0,2010/8/22,,34,71,0,0,39,86,44,24,9,22,0,36,28,52,91,41,8,46,30,23,39,18,0,52,15,8,37,23,51,30,59,64,63,51,44,89,39,77,80,72,30,44,61,50,48
0,2010/8/23,,51,54,70,53,42,71,32,21,8,17,29,43,29,49,64,42,17,42,0,25,59,15,0,56,24,10,32,68,42,56,68,58,47,84,55,89,61,68,58,84,33,48,55,89,39
0,2010/8/24,,26,62,35,20,45,68,66,20,10,22,30,46,19,35,55,29,19,42,0,22,79,30,0,51,28,12,41,40,38,57,59,59,24,76,52,79,46,66,49,57,22,56,55,58,36
0,2010/8/25,,34,50,0,40,51,68,0,22,9,28,15,55,21,29,69,20,14,49,45,20,57,34,0,74,20,11,51,46,44,57,67,59,24,81,73,78,54,65,49,65,22,50,53,56,34
0,2010/8/26,,43,50,36,31,27,63,0,22,8,11,23,38,18,26,52,31,15,51,46,22,53,30,0,73,24,13,37,35,35,41,66,57,48,75,49,82,69,59,57,69,0,46,55,49,35
0,2010/8/27,,55,43,0,50,36,58,0,21,8,12,16,42,16,23,58,33,9,37,36,22,47,32,0,64,28,15,19,46,39,40,55,59,76,74,27,84,55,67,48,72,0,39,53,63,35
0,2010/8/28,,67,38,0,0,38,65,0,22,8,14,19,27,10,14,46,30,6,42,30,29,34,22,0,48,17,14,39,68,32,32,46,63,31,48,30,86,38,71,67,54,39,51,58,48,42
0,2010/8/29,,66,72,45,26,54,72,0,23,16,22,38,22,26,43,52,20,10,42,58,53,39,26,0,47,28,28,23,44,49,32,48,64,61,55,36,78,36,69,67,61,28,46,67,48,35
0,2010/8/30,,50,75,0,53,49,64,32,21,17,33,22,45,27,49,45,23,12,46,37,54,54,21,0,46,17,48,32,59,45,39,48,59,47,77,43,86,57,66,49,62,22,45,58,40,34
0,2010/8/31,,37,67,34,19,38,64,0,21,28,27,14,45,23,34,63,23,17,49,22,46,60,18,0,63,29,68,40,33,46,48,49,58,0,76,46,80,51,69,49,60,0,45,60,57,38
0,2010/9/1,,25,70,0,40,47,63,65,20,24,11,22,48,18,30,38,25,19,57,30,38,68,17,0,66,19,73,41,23,63,41,43,57,23,81,50,80,60,63,56,56,33,42,61,61,38
0,2010/9/2,,26,68,0,30,40,65,0,21,24,17,15,45,18,27,53,15,10,48,80,36,67,18,0,66,24,100,45,43,60,45,45,57,0,82,48,82,46,59,53,53,22,47,67,39,33
0,2010/9/3,,40,53,37,21,36,70,0,21,14,12,16,58,15,24,50,20,10,45,47,33,48,17,0,48,21,77,46,36,34,36,43,54,37,65,39,80,51,58,36,45,23,56,66,39,33
0,2010/9/4,,66,57,0,78,58,86,0,23,11,29,19,33,10,14,68,23,11,40,30,26,32,15,0,45,21,36,27,22,35,63,42,62,0,49,55,87,42,69,58,43,29,58,69,38,37
0,2010/9/5,,50,40,0,52,44,81,43,23,11,29,19,36,24,42,79,20,11,44,59,29,38,13,0,34,25,15,21,22,44,51,54,66,31,54,36,83,55,71,75,65,0,50,58,48,43
0,2010/9/6,,0,68,37,35,30,74,34,23,11,0,15,40,17,29,67,46,8,42,35,24,55,20,0,57,20,14,38,27,47,43,58,59,0,50,47,82,48,63,52,82,23,49,57,37,33
0,2010/9/7,,0,73,35,20,54,79,32,22,11,22,29,44,26,44,69,52,9,56,88,27,72,23,0,55,34,14,25,28,56,53,53,60,23,76,54,81,58,68,50,65,0,49,56,33,28
0,2010/9/8,,100,64,0,52,46,82,65,22,12,22,36,63,20,35,89,41,8,53,22,25,69,29,0,74,36,11,47,100,52,82,60,60,35,76,49,79,34,70,48,55,0,47,53,38,29
0,2010/9/9,,25,65,0,50,52,76,0,22,9,33,37,52,17,28,75,33,10,58,22,25,63,33,0,62,35,10,45,43,48,66,59,63,47,75,57,78,63,67,60,66,22,51,53,40,31
0,2010/9/10,,27,63,37,0,47,70,35,21,8,12,23,44,17,26,64,19,12,47,24,25,52,20,0,55,66,9,41,48,40,41,50,58,37,68,59,78,46,67,51,50,35,52,52,37,33
0,2010/9/11,,33,49,45,38,27,83,0,23,11,14,0,30,8,13,76,20,6,43,29,26,34,16,0,73,100,9,38,66,27,30,39,64,0,44,29,79,39,73,68,59,57,71,54,53,40
0,2010/9/12,,42,62,0,33,39,88,0,25,11,27,0,35,23,45,67,15,11,53,55,27,45,16,0,79,51,16,36,53,61,30,39,66,29,47,59,84,55,79,68,55,27,62,57,49,36
0,2010/9/13,,73,77,34,19,35,71,31,22,9,16,14,47,25,49,69,22,10,60,36,26,66,14,0,64,46,19,48,38,71,47,42,62,34,79,46,83,38,63,55,53,42,75,49,37,30
0,2010/9/14,,61,82,0,32,35,70,0,22,9,11,28,39,21,33,59,13,7,65,22,30,64,15,0,79,40,16,39,33,55,51,43,60,45,77,45,78,47,64,60,59,0,54,51,43,33
0,2010/9/15,,25,73,35,39,31,67,32,23,9,22,72,49,18,29,64,25,10,60,67,29,63,16,0,79,21,16,45,28,73,37,42,63,23,71,47,80,62,69,49,63,22,51,53,33,31
0,2010/9/16,,38,74,0,59,55,71,0,22,10,16,15,59,14,26,52,18,10,65,37,23,65,37,0,69,26,16,45,23,56,42,40,66,23,83,49,81,56,65,50,60,33,61,57,50,38
0,2010/9/17,,26,57,0,42,36,71,34,22,14,23,31,53,15,24,69,18,8,47,71,25,72,100,86,61,29,16,48,36,44,34,39,60,25,69,52,77,37,67,61,52,23,56,72,45,39
0,2010/9/18,,33,37,0,64,43,83,0,23,19,0,19,37,6,15,82,9,9,46,28,31,36,48,0,35,30,12,37,32,55,23,32,65,30,49,40,81,37,64,80,50,28,57,63,37,48
0,2010/9/19,,47,60,0,33,58,85,41,24,29,41,54,35,28,45,71,17,6,67,28,32,62,29,0,67,40,14,42,56,42,47,35,67,0,47,44,80,62,63,80,60,27,68,60,36,47
0,2010/9/20,,66,71,34,59,54,70,32,22,24,32,29,53,25,49,89,18,12,66,22,21,74,21,0,63,45,13,51,56,58,58,50,66,69,93,59,83,51,71,61,57,32,50,50,41,34
0,2010/9/21,,25,84,0,49,33,70,0,23,12,21,21,63,18,34,42,26,7,71,33,23,65,22,0,66,29,12,40,72,33,46,54,65,45,77,47,84,44,65,75,60,43,50,52,40,41
0,2010/9/22,,50,99,34,59,31,72,32,23,12,48,36,57,18,29,56,17,7,70,29,23,74,20,0,74,48,11,42,72,55,50,52,64,23,79,60,80,74,64,76,60,43,56,55,40,33
0,2010/9/23,,25,90,0,19,41,79,0,22,10,32,43,56,15,26,51,20,11,67,87,22,67,17,0,72,48,10,35,72,42,64,51,63,0,76,64,81,55,67,66,73,21,54,53,55,31
0,2010/9/24,,52,56,0,27,59,74,0,23,10,11,30,35,12,22,61,13,9,52,46,20,64,17,0,56,24,12,40,29,52,50,48,66,71,65,55,79,60,66,58,63,34,49,57,58,37
0,2010/9/25,,31,24,0,37,55,83,0,24,8,14,27,25,8,14,64,13,13,44,28,18,30,16,0,27,24,9,36,35,30,30,35,68,29,47,40,84,55,66,78,55,54,48,54,28,38
0,2010/9/26,,30,54,83,39,65,91,39,25,9,20,26,36,24,46,58,17,7,64,27,24,46,16,0,67,19,8,51,68,47,33,37,64,28,61,61,84,55,69,81,49,26,49,55,46,38
0,2010/9/27,,56,68,0,28,66,81,0,23,8,26,28,51,23,45,49,13,41,74,35,21,65,15,0,75,20,8,53,59,57,50,47,62,33,82,62,83,70,66,53,81,21,52,48,61,30
0,2010/9/28,,24,51,0,31,37,79,31,22,8,31,14,50,20,32,67,16,56,73,42,22,74,30,0,77,35,10,36,64,45,44,49,63,33,79,100,83,42,66,55,58,21,67,56,41,36
0,2010/9/29,,48,56,33,38,49,79,31,23,7,10,14,53,18,29,86,18,30,77,28,20,73,17,0,89,51,11,41,38,79,55,45,65,33,69,64,84,46,62,58,62,21,53,64,52,33
0,2010/9/30,,24,50,34,29,30,92,32,22,7,11,42,55,14,26,45,20,15,72,0,22,65,21,0,69,40,9,35,49,68,72,52,67,23,66,53,81,55,62,53,69,21,54,56,63,27
0,2010/10/1,,43,68,36,20,37,97,33,23,7,23,15,49,12,25,50,16,14,61,34,20,63,15,0,61,29,7,18,35,58,88,63,61,0,64,52,83,40,70,63,61,22,57,53,45,31
0,2010/10/2,,31,51,44,41,29,89,0,25,7,14,36,24,8,14,92,18,15,50,41,22,45,11,100,57,51,5,34,21,40,36,43,66,58,50,44,83,32,65,68,57,41,43,54,38,41
0,2010/10/3,,30,47,0,24,100,87,0,26,7,40,35,32,23,42,58,20,6,66,54,24,48,14,0,93,70,6,71,31,50,46,42,64,0,48,44,87,52,69,83,65,39,51,55,51,38
0,2010/10/4,,56,56,0,37,61,76,31,24,8,16,21,52,25,47,69,19,9,85,42,18,76,13,0,95,98,6,38,48,55,48,44,65,44,83,53,82,66,71,54,68,21,51,49,48,35
0,2010/10/5,,48,98,33,38,67,77,0,24,8,37,21,61,19,33,40,20,12,78,21,20,77,14,0,91,49,6,47,43,63,48,45,66,22,73,47,83,58,67,49,65,31,61,51,60,32
0,2010/10/6,,40,71,45,38,63,76,0,24,7,21,35,44,18,28,42,16,7,78,50,21,81,23,0,87,29,6,50,44,58,47,47,64,22,68,76,81,51,67,54,60,42,88,53,56,39
0,2010/10/7,,52,68,36,0,27,68,33,25,6,28,15,57,15,26,41,18,6,75,23,20,91,23,82,65,31,5,55,35,69,43,49,61,0,72,54,80,51,68,58,66,22,60,51,50,31
0,2010/10/8,,26,66,36,41,35,72,0,24,7,22,15,80,15,27,55,16,10,61,68,25,60,15,0,69,33,5,44,26,56,36,56,61,24,67,41,80,43,67,56,63,0,70,51,45,33
0,2010/10/9,,63,42,0,25,42,75,40,25,8,14,36,43,8,14,75,18,3,51,0,19,45,15,0,70,21,4,22,49,51,28,45,62,43,51,36,84,34,70,100,74,41,66,55,38,39
0,2010/10/10,,31,50,64,24,93,82,0,26,9,41,0,34,22,44,57,23,9,71,27,20,61,13,0,64,16,5,58,41,46,32,42,62,0,56,49,80,41,70,72,61,26,61,55,45,40
0,2010/10/11,,62,67,34,59,59,73,32,24,8,38,14,59,21,43,43,12,10,82,29,21,74,15,0,83,23,6,64,67,85,50,47,70,0,86,60,86,46,65,63,62,0,60,55,45,38
